username,display_name,follower_count,likes_count,video_count,avatar_url,region_code,average_likes,engagement_rate,follower_tier
jdpantoja,JD Pantoja,632783,1223915504,906,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7310106999441686534~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=93c5f2d8&x-expires=1751619600&x-signature=zZi8Pup92eVTQsUaG9JdLKW2Uok%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,MX,1350900.1147902869,213.4855258106313,Macro-influencer
vhackerr,Vinnie,15200355,1104959052,2359,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2ec1fe69720ecf6ce9b38b826ae40815~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=3f678971&x-expires=1751619600&x-signature=EuUisdNuHvxLxuO2EG%2BHPpaoNzg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,468401.4633319203,3.0815166049208744,Celebrity
fadiljaidi,Fadil Jaidi,16072453,565682270,521,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7311152514726887425~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=afcbb3e7&x-expires=1751619600&x-signature=%2F2bv3cvVEaJiO5tSs0FEMm%2BnP5w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,ID,1085762.5143953934,6.75542503932283,Celebrity
seventeen17_official,SEVENTEEN,16087659,908422844,1267,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5196272a7a458a0d1f54cf42dde6f43a~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=1b2cdbbb&x-expires=1751619600&x-signature=8spt2K%2BD1iCyxmG7CplvwGEL7jE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,KR,716987.2486187845,4.456753146115196,Celebrity
sucss.s,Açucena Guirra,14802798,378904555,499,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/97d925108da7011a97168193919e8ee0~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=df2d5dcc&x-expires=1751619600&x-signature=lfHirD2an%2BTIpHJaL3438v0nl3s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,BR,759327.7655310621,5.129623234276805,Celebrity
adrianbliss,Adrian Bliss,7774817,215679715,159,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/e5d127401ee41fab21899aae0749de95~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=c20f7080&x-expires=1751619600&x-signature=PMmqu216mnyDyPKsLbNRQJR6D7E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,GB,1356476.1949685535,17.447049814401463,Mega-influencer
deborahyowa,Deborah yowa,18032173,342232228,660,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/b6058cd032a9d55f49f69200e431a00b~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=0dacf29d&x-expires=1751619600&x-signature=u8EqBcPHWI%2FhjJgOJydl1vx0eqo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,FR,518533.6787878788,2.8756028393687147,Celebrity
stephaniebeatriz,Stephanie Beatriz,1396631,11381300,48,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/aca0f2ca550c0a1a70abf3d684a02731~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=c6221f7b&x-expires=1751619600&x-signature=LNtRJwXj0X2cXcCoJqZ5ihJBou8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,237110.41666666666,16.97731302446148,Mega-influencer
candrasptr_,1️⃣4️⃣,218,14415,22,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/e7191e42a8295d944390c1752c415c0a~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=217d0e3a&x-expires=1751619600&x-signature=TW4etVT%2FF0W1Ysk6MZLh%2B0mry6I%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,ID,655.2272727272727,300.56296914095077,Emerging
vinnyguadagnino,vinnyguadagnino,3644174,49799969,154,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7330066485450113029~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=dbe4a8fc&x-expires=1751619600&x-signature=fMwe%2Fsp9v3lpp0iTzg10rKUI%2FHw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,323376.4220779221,8.87379203292494,Mega-influencer
tydollasign,Ty Dolla $ign,986673,7718522,123,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/fa222228b300204c4b9e03e975614875~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=e0729d96&x-expires=1751619600&x-signature=Sud12LdFk6u27RUZBSVkNmIos%2Bc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,62752.21138211382,6.359980599663092,Macro-influencer
vanessalopesr,Vanessa Lopes,32174818,1222683853,3264,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/dfacb7037079eef235386fee3335e396~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=a44a2d0c&x-expires=1751619600&x-signature=O%2FCi2bEovTztVcAk3YAByACJR60%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,BR,374596.7686887255,1.16425450701454,Celebrity
tifannylm,STEFF,10305928,369659906,701,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7c9124a39cb4770b0d77842ea685d118~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=62c31631&x-expires=1751619600&x-signature=HVMXOcWC1K7ukWszyfMDb9jpBw8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,MX,527332.2482168331,5.116785681181094,Celebrity
lelepons,Lele Pons,33160817,839412684,672,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/92774a3c45560e7d4babca6805141085~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=8b804000&x-expires=1751619600&x-signature=tYYT3eLbXQyFrxefrMSTtEpTlns%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,1249126.017857143,3.7668734695443207,Celebrity
jakefellman,Jake Fellman,13709257,366578167,524,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7a06f67b0980821c9c36c44752c1c1b7~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=bad5153b&x-expires=1751619600&x-signature=fKsv%2BmdOQZF7noAG8PZwZ1wZFvs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,699576.6545801527,5.102950908135669,Celebrity
thoriqhal,thariqhalilintar,5839722,148517341,362,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/85fbcb7a9068d9da310ee79eb8629c05~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=a6dc0793&x-expires=1751619600&x-signature=0hldXvRCotV%2FBHsBZ1oTnOPzMEo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,ID,410268.89779005526,7.025486791837955,Mega-influencer
kallmekris,Kris HC,50778887,2456656856,1956,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/55e382b9455666ec35054370985935fb~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=cd258178&x-expires=1751619600&x-signature=ENAKBKO6zchsn1qpeqhWj7sYIq0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,1255959.537832311,2.473389260840457,Celebrity
isaiahgarza,Isaiah Garza,9131057,250573507,193,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/309ee0a2aab8da3940334ba34e6a36e0~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=7dfed635&x-expires=1751619600&x-signature=rgrvsbzxz9MSa6QOW0RkEvsYWOA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,1298308.3264248704,14.218598421024755,Mega-influencer
00h.88m,Gui,3642913,152866049,905,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8eb623656dc19c704913bb81cc033d70~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=59182304&x-expires=1751619600&x-signature=8ORxdi9XZFZbuLbEEBe70sZ65hg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,BR,168912.76132596686,4.6367498023138864,Mega-influencer
soydekko,Soydekko,6864284,112233975,404,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7a7ad93aa5f9d42050e1740097c66fb9~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=93d4c4bc&x-expires=1751619600&x-signature=37yhk4uBzrxGFWkrI7NTrhjvo1I%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,CO,277806.86881188117,4.047135415898893,Mega-influencer
thelivingtombstone,The Living Tombstone,2018930,14763428,109,https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f1181d8112bd102d60fd0e9037e0befd~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=44a33fcc&x-expires=1751619600&x-signature=PJffefZiUzgBEHoiFLD7FHF1nGE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,135444.29357798165,6.708716675564861,Mega-influencer
_monaalawi,mona alawi,15981597,193908114,337,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/842eb5c0a05d7e9c48f3cd819e4ffa62~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=9a63d702&x-expires=1751619600&x-signature=IzRrtFy4r02zZyfbnS5HpvwVUis%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,PH,575394.997032641,3.6003598203148344,Celebrity
uncletics,Uncle Tics,4660717,110592454,1009,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/c0a2c6ccf9f8e7bd7d06c6994f38e5da~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=227931c0&x-expires=1751619600&x-signature=VYCUdV8rpG8%2BzVeCTIqJ9trGRyk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,NZ,109606.0,2.3516982472868446,Mega-influencer
agc.andy,andy,5554736,224810644,570,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2eef1d27614e739f3bceb65d54f31535~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=084d42be&x-expires=1751619600&x-signature=8oklFQ0gUq9azCcBDKmxJcbSvPY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,394404.63859649125,7.100330935556455,Mega-influencer
dima_maslen,Дмитрий Масленников,7872209,139366517,201,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7313671889120362502~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=0474f480&x-expires=1751619600&x-signature=XgNSrGRqcC3Xa9QpvNe4%2Bw31Xt8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,RU,693365.7562189054,8.807766107567844,Mega-influencer
nicocaponecomedy,nicocapone.comedy,28831149,1195918321,1410,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7311010321078992902~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=9727d531&x-expires=1751619600&x-signature=E6uA52h7UVR9ePpgkSQHCX2HPHE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,CH,848169.0219858156,2.9418495322049623,Celebrity
mrbeast,MrBeast,118843321,1213165818,414,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1e2348ca19d394037718e3b1d3fc2958~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=19cb30de&x-expires=1751619600&x-signature=v0nqMzbTQTVInRGX%2FlmDKVd0G%2Bc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,2930352.217391304,2.4657273061153386,Celebrity
billlnai,nailea,8601098,327384405,80,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d243c699cc7fb0edd27044489d28e66f~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=ecb6547e&x-expires=1751619600&x-signature=HkvL%2BWgOrS0es2AA%2FhrZUba0Mq0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,4092305.0625,47.57886798290172,Mega-influencer
give_my_oscar,give_my_oscar,2517423,41449013,138,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/9d42a4ff104614cce10a8ec4adbff2c4~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=55a03b86&x-expires=1751619600&x-signature=L2kqPd4%2FtEbPIKnOAdZtd%2FPHfGc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,RU,300355.1666666667,11.931056745992496,Mega-influencer
amauryguichon,Amaury Guichon,27126267,599044769,275,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8dcad94d11866714ac11b34d043adf25~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=25d184c8&x-expires=1751619600&x-signature=S0oYArwSqlGUg8k0m7kMUhB83%2Bo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,2178344.6145454547,8.030388459073468,Celebrity
sofarsabi,SOFARSABI,5823546,133598420,384,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7752ad48bc458a72ddf928348ae70b12~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=30ec2f24&x-expires=1751619600&x-signature=lCk957FPsBg%2FCdKXrIK3dgpDlXo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,ID,347912.5520833333,5.974238927336253,Mega-influencer
joaoguilherme,João Guilherme,7200260,64457901,324,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7473f26e44318deb499920df3d6f4b12~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=c2748e1c&x-expires=1751619600&x-signature=j%2BzK9sXU%2FxUCViITtXAQuqvzLjc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,BR,198944.13888888888,2.7630132646444556,Mega-influencer
c4tluvr666,Kennedy Walsh,3174447,129414082,326,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/762a3a9c33a5b7ca6a4d6d315ce714e5~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=b59d48bf&x-expires=1751619600&x-signature=Dm24VtEBUT6UinzHCuvtuVtFSDU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,396975.71165644174,12.505350117876965,Mega-influencer
zachking,Zach King,82180920,1208903931,555,https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/smgf5f369c884044a8df770614bbfd64717~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=1eb99f6f&x-expires=1751619600&x-signature=U5wN0SdrFQ8ogkzCuIKRJEedJ44%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,2178205.281081081,2.6504999957180826,Celebrity
ayesebastien,Sebastien,10933971,820199208,476,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7314597686609444907~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=1d55c681&x-expires=1751619600&x-signature=SyyoGs9TF%2BjZmQZ2IqBsgP5V4k0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,1723107.5798319327,15.759211176176823,Celebrity
itssassagurl,Sassa Gurl,8138926,392814340,1004,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/ca733acccd7a61995c8cbea438bde495~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=89ef8b37&x-expires=1751619600&x-signature=6pM5Ux2rqAHyQsedsIUd7fLk2IU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,PH,391249.3426294821,4.80713723935421,Mega-influencer
gingerbilly1,Ginger Billy,7854098,88746585,304,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/fd398b28e486c844a5ca6acee4057ad0~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=5f7b0610&x-expires=1751619600&x-signature=t5w6j43c7gOn9GK%2BMFouDJMp1dw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,291929.55592105264,3.716907478376927,Mega-influencer
beniju03,BENIJU,3310877,53555124,241,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/987ca33815dd284a971b1a1428bb4667~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=9f6ebf3b&x-expires=1751619600&x-signature=j11QaA%2F3ou46OoA2DcGs2fmP47o%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,ES,222220.43153526972,6.711829872727671,Mega-influencer
madisonpettis,Madison Pettis,2692734,30370489,107,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7322233631177342981~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=42de1b15&x-expires=1751619600&x-signature=LHF%2F0niiRiJVkgxKii7t9vB3HUQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,283836.3457943925,10.540823779637815,Mega-influencer
dixiedamelio,dixie,54885142,3335476298,664,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5e5057dc299fb57119c5700efec3ad97~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=b0676862&x-expires=1751619600&x-signature=wot6Zx3YcfgJaS3iDgcsQ9rfyDM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,5023307.677710843,9.15239989305456,Celebrity
elrodcontreras,ROD🫠,42574489,2523952357,3061,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3bd268e32250b80dbaff714964c93f4e~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=0ef8463a&x-expires=1751619600&x-signature=cDZTprvnrdbLgjUDpdBaQIrE%2BhU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,MX,824551.5704018294,1.9367268751054874,Celebrity
qamar_altaey,𝑸𝑨𝑴𝑨𝑹 🇮🇶,6355154,155373859,315,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/02df8f5212efb9fea3fd70d08ce5b493~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=7f6a97f5&x-expires=1751619600&x-signature=NlG6QFRS0MrUHepTQ0L87Wd9k10%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,IQ,493250.346031746,7.761422398760849,Mega-influencer
jennmelon,Jenn Melon,2634384,218447374,144,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/eaa03e2fa2ffd1c5e803223a069ca885~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=d2efd1d8&x-expires=1751619600&x-signature=p6pvqDaCBkHHLnZtQSYHfBL4WS8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,1516995.6527777778,57.58445438393862,Mega-influencer
nourmar5,Nour Mar,15325587,416533332,874,https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a90b80ed167d903bdc68d7fd58a754aa~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=28d941a0&x-expires=1751619600&x-signature=WTe9u5bMd3Zcr29VypPj09OZBVo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,TR,476582.7597254005,3.1097194497372302,Celebrity
jaykindafunny8,Jaykindafunny,26855893,739589118,1084,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c9281e6953cd520e3fd3925d581758d0~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=481372ad&x-expires=1751619600&x-signature=rwqBH0F4IAubmtTru68zANMAY2I%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,682277.7841328413,2.540514233255402,Celebrity
itsjulia.a,julia,16827,4534907,255,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/e100b9151d17ac12ac03707694f58745~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=38d3e765&x-expires=1751619600&x-signature=BYk2mJaHSJhruz8ZWRgL%2FUuoqG0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,17783.949019607844,105.68698531887944,Micro-influencer
spencer_serafica,Xspencer,16168229,751488344,1149,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7060814e5f82412f08fdc52e1234d4e6~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=06c4cc5f&x-expires=1751619600&x-signature=%2BiVx2vyz4TfpvqxDeJ8uyQSbw5U%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,PH,654036.8529155788,4.045197856336515,Celebrity
angelaaguilar_,Angela Aguilar :),13010925,123621638,204,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/2bbb9332cae752e07a71f7b86bb5e93a~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=9176c80e&x-expires=1751619600&x-signature=%2F%2BPpBbLzqZagNtLsXm3u2kYPYjE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,605988.4215686275,4.6575352756904485,Celebrity
pkllipe,Pkllipe,22250487,675709219,2218,https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/9458d611f5a0f6ff53cfe09ef46d5f0e~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=ecad48f3&x-expires=1751619600&x-signature=1AdqJSEAz6y5rR4pwV7uhOo4Mqo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,BR,304647.97971145174,1.3691744351997857,Celebrity
hayleygeorgiamorris,Hayley Morris,4670114,145806282,326,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/22362bf1a40085cd9401ba8d36f11fea~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=70371077&x-expires=1751619600&x-signature=XCckQaYRvbJjLs3MXlJMhqXBOoQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,GB,447258.53374233126,9.577036743478452,Mega-influencer
twice_tiktok_official,TWICE,26982201,928446720,1237,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7fcea14e83db94cac89ba472071532ed~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=21e98c32&x-expires=1751619600&x-signature=YspZcDNwVWYakRm2A%2Fn89Ou1YM4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,KR,750563.2336297494,2.7816975851219454,Celebrity
lexibrookerivera,Lexi Rivera,29125719,819296172,505,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7311113447339458602~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=2a92de27&x-expires=1751619600&x-signature=70jnT1v00BR6I7yz7UkeI4YHuaE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,1622368.6574257426,5.570226978519372,Celebrity
theandrewschulz,Andrew Schulz,4901746,110987950,223,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7310278405918818346~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=95c226c8&x-expires=1751619600&x-signature=Dnda%2BsDbpMZR6c6Cqi7wZi3m6%2FI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,497703.81165919284,10.153602648101163,Mega-influencer
larrayeeee,larray,27665010,794047271,245,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7311860859997782058~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=a3db496a&x-expires=1751619600&x-signature=rJsGy3l7zYlXhtF7%2FiMyBhkDfxs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,3241009.269387755,11.715192835237561,Celebrity
anaraquelhz,Cocinando Con Raquel,8026779,114608723,405,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b20ed27020e32bc5e88d5000da8aa957~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=8ba1bb2e&x-expires=1751619600&x-signature=qZzril9LyAedWHJzdfcmmLSK%2FuU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,282984.5012345679,3.5255050778720567,Mega-influencer
mr_paul.boy,"Паул, либо просто Паша",12831259,513980941,806,https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8a10e4f47c334df6d2046c6079cdbe41~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=750afb79&x-expires=1751619600&x-signature=Cc8031YTv2MMocantvZpMGAIGzQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,RU,637693.4751861042,4.96984337379601,Celebrity
connoralik,Коннор,12786268,296385912,422,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/e79096b02e3455e60db6a9d6a0a6393e~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=156dec04&x-expires=1751619600&x-signature=1Gg0%2BWcxc2JYllY5%2BJH%2Fm8CdscY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,RU,702336.2843601896,5.492895068054178,Celebrity
